<<<<<<< HEAD
,flag,length,position,strain,threshold,tool
13960,BioGraph*,CBA_J,81291,TN,18617514,100
13961,BioGraph*,CBA_J,151280,TN,18699569,100
13962,BioGraph*,CBA_J,11165,TN,18852449,100
13963,BioGraph*,CBA_J,35272,TN,18863730,100
13964,BioGraph*,CBA_J,515404,TN,18899131,100
13965,BioGraph*,CBA_J,347275,TN,19416202,100
13966,BioGraph*,CBA_J,296206,TN,19767165,100
13967,BioGraph*,CBA_J,296206,TN,19767165,100
13968,BioGraph*,CBA_J,296206,TN,19767165,100
13969,BioGraph*,CBA_J,296206,TN,19767165,100
13970,BioGraph*,CBA_J,296206,TN,19767165,100
13971,BioGraph*,CBA_J,3876,TN,20063756,100
13972,BioGraph*,CBA_J,233647,TN,20144372,100
13973,BioGraph*,CBA_J,224431,TN,20391132,100
13974,BioGraph*,CBA_J,224431,TN,20391132,100
13975,BioGraph*,CBA_J,33594,TN,20774711,100
13976,BioGraph*,CBA_J,33594,TN,20774711,100
13977,BioGraph*,CBA_J,724120,TN,20808418,100
13978,BioGraph*,CBA_J,724120,TN,20808418,100
13979,BioGraph*,CBA_J,724120,TN,20808418,100
13980,BioGraph*,CBA_J,304837,TN,21534426,100
13981,BioGraph*,CBA_J,42221,TN,21839374,100
13982,BioGraph*,CBA_J,29641,TN,21881839,100
13983,BioGraph*,CBA_J,64291,TN,21911883,100
13984,BioGraph*,CBA_J,64291,TN,21911883,100
13985,BioGraph*,CBA_J,64291,TN,21911883,100
13986,BioGraph*,CBA_J,151946,TN,22254177,100
13987,BioGraph*,CBA_J,21771,TN,22409688,100
13988,BioGraph*,CBA_J,9455,TN,22431541,100
13989,BioGraph*,CBA_J,16520,TN,22443662,100
13990,BioGraph*,CBA_J,183799,TN,22460433,100
13991,BioGraph*,CBA_J,183799,TN,22460433,100
13992,BioGraph*,CBA_J,70705,TN,22651680,100
13993,BioGraph*,CBA_J,10338,TN,22797608,100
13994,BioGraph*,CBA_J,25057,TN,22808153,100
13995,BioGraph*,CBA_J,93329,TN,22840581,100
13996,BioGraph*,CBA_J,93329,TN,22840581,100
13997,BioGraph*,CBA_J,75558,TN,22934240,100
13998,BioGraph*,CBA_J,7671,TN,23010198,100
13999,BioGraph*,CBA_J,106260,TN,23114260,100
14000,BioGraph*,CBA_J,43332,TN,23220587,100
14001,BioGraph*,CBA_J,184809,TN,23264417,100
14002,BioGraph*,CBA_J,184809,TN,23264417,100
14003,BioGraph*,CBA_J,61466,TN,23485056,100
14004,BioGraph*,CBA_J,49654,TN,23548416,100
14005,BioGraph*,CBA_J,49654,TN,23548416,100
14006,BioGraph*,CBA_J,49654,TN,23548416,100
14007,BioGraph*,CBA_J,95316,TN,23603541,100
14008,BioGraph*,CBA_J,95316,TN,23603541,100
14009,BioGraph*,CBA_J,95316,TN,23603541,100
14010,BioGraph*,CBA_J,150829,TN,23793426,100
14011,BioGraph*,CBA_J,150829,TN,23793426,100
14012,BioGraph*,CBA_J,12196,TN,23944703,100
14013,BioGraph*,CBA_J,28012,TN,23957515,100
14014,BioGraph*,CBA_J,54581,TN,23985772,100
14015,BioGraph*,CBA_J,652,TN,24042250,100
14016,BioGraph*,CBA_J,24437,TN,24053279,100
14017,BioGraph*,CBA_J,84343,TN,24078021,100
14018,BioGraph*,CBA_J,84089,TN,24185931,100
14019,BioGraph*,CBA_J,84089,TN,24185931,100
14020,BioGraph*,CBA_J,84089,TN,24185931,100
14021,BioGraph*,CBA_J,84089,TN,24185931,100
14022,BioGraph*,CBA_J,84089,TN,24185931,100
14023,BioGraph*,CBA_J,16925,TN,24270150,100
14024,BioGraph*,CBA_J,12322,TN,24287491,100
14025,BioGraph*,CBA_J,8699,TN,24300016,100
14026,BioGraph*,CBA_J,27462,TN,24365086,100
14027,BioGraph*,CBA_J,215806,TN,24392650,100
14028,BioGraph*,CBA_J,215806,TN,24392650,100
14029,BioGraph*,CBA_J,215806,TN,24392650,100
14030,BioGraph*,CBA_J,212389,TN,24608694,100
14031,BioGraph*,CBA_J,212389,TN,24608694,100
14032,BioGraph*,CBA_J,212389,TN,24608694,100
14033,BioGraph*,CBA_J,212389,TN,24608694,100
14034,BioGraph*,CBA_J,212389,TN,24608694,100
14035,BioGraph*,CBA_J,212389,TN,24608694,100
14036,BioGraph*,CBA_J,5847,TN,24821176,100
14037,BioGraph*,CBA_J,24148,TN,24883805,100
14038,BioGraph*,CBA_J,3694,TN,24908493,100
14039,BioGraph*,CBA_J,113906,TN,24919206,100
14040,BioGraph*,CBA_J,275851,TN,25057594,100
14041,BioGraph*,CBA_J,275851,TN,25057594,100
14042,BioGraph*,CBA_J,275851,TN,25057594,100
14043,BioGraph*,CBA_J,275851,TN,25057594,100
14044,BioGraph*,CBA_J,249137,TN,25425384,100
14045,BioGraph*,CBA_J,249137,TN,25425384,100
14046,BioGraph*,CBA_J,38534,TN,25679352,100
14047,BioGraph*,CBA_J,110107,TN,25717941,100
14048,BioGraph*,CBA_J,110107,TN,25717941,100
14049,BioGraph*,CBA_J,64519,TN,25830310,100
14050,BioGraph*,CBA_J,15910,TN,25895092,100
14051,BioGraph*,CBA_J,20792,TN,25911177,100
14052,BioGraph*,CBA_J,337209,TN,25932693,100
14053,BioGraph*,CBA_J,73477,TN,26270416,100
14054,BioGraph*,CBA_J,1654335,TN,28526425,100
14055,BioGraph*,CBA_J,70415,TN,30180818,100
14056,BioGraph*,CBA_J,70415,TN,30180818,100
14057,BioGraph*,CBA_J,342792,TN,30251377,100
14058,BioGraph*,CBA_J,1258940,TN,30826544,100
14059,BioGraph*,CBA_J,1258940,TN,30826544,100
14060,BioGraph*,CBA_J,1258940,TN,30826544,100
14061,BioGraph*,CBA_J,289623,TN,32087212,100
14062,BioGraph*,CBA_J,178875,TN,32559546,100
14063,BioGraph*,CBA_J,11368,TN,32738635,100
14064,BioGraph*,CBA_J,1212127,TN,32879442,100
14065,BioGraph*,CBA_J,39085,TN,36763847,100
14066,BioGraph*,CBA_J,254854,TN,36803143,100
14067,BioGraph*,CBA_J,422755,TN,37058405,100
14068,BioGraph*,CBA_J,136087,TN,37481342,100
14069,BioGraph*,CBA_J,4620,TN,37799193,100
14070,BioGraph*,CBA_J,39924,TN,37803941,100
14071,BioGraph*,CBA_J,234511,TN,37844450,100
14072,BioGraph*,CBA_J,234511,TN,37844450,100
14073,BioGraph*,CBA_J,234511,TN,37844450,100
14074,BioGraph*,CBA_J,234511,TN,37844450,100
14075,BioGraph*,CBA_J,234511,TN,37844450,100
14076,BioGraph*,CBA_J,234511,TN,37844450,100
14077,BioGraph*,CBA_J,134896,TN,38080308,100
14078,BioGraph*,CBA_J,159586,TN,38215431,100
14079,BioGraph*,CBA_J,154889,TN,38382083,100
14080,BioGraph*,CBA_J,291475,TN,38537052,100
14081,BioGraph*,CBA_J,291475,TN,38537052,100
14082,BioGraph*,CBA_J,104511,TN,38847747,100
14083,BioGraph*,CBA_J,2649,TN,39142996,100
14084,BioGraph*,CBA_J,4103,TN,39388318,100
14085,BioGraph*,CBA_J,13769,TN,39398659,100
14086,BioGraph*,CBA_J,78272,TN,39419823,100
14087,BioGraph*,CBA_J,7654,TN,39498245,100
14088,BioGraph*,CBA_J,10534,TN,39505989,100
14089,BioGraph*,CBA_J,901,TN,39516781,100
14090,BioGraph*,CBA_J,12931,TN,39524259,100
14091,BioGraph*,CBA_J,62110,TN,39537801,100
14092,BioGraph*,CBA_J,76047,TN,40157711,100
14093,BioGraph*,CBA_J,74369,TN,40547391,100
14094,BioGraph*,CBA_J,351259,TN,40626118,100
14095,BioGraph*,CBA_J,351259,TN,40626118,100
14096,BioGraph*,CBA_J,22678,TN,41371040,100
14097,BioGraph*,CBA_J,97448,TN,41394973,100
14098,BioGraph*,CBA_J,97448,TN,41394973,100
14099,BioGraph*,CBA_J,120977,TN,41526971,100
14100,BioGraph*,CBA_J,63218,TN,41873202,100
14101,BioGraph*,CBA_J,24466,TN,42085144,100
14102,BioGraph*,CBA_J,24466,TN,42085144,100
14103,BioGraph*,CBA_J,165601,TN,42109817,100
14104,BioGraph*,CBA_J,6550,TN,42548725,100
14105,BioGraph*,CBA_J,66012,TN,42558883,100
14106,BioGraph*,CBA_J,66012,TN,42558883,100
14107,BioGraph*,CBA_J,66012,TN,42558883,100
14108,BioGraph*,CBA_J,58583,TN,42939823,100
14109,BioGraph*,CBA_J,139935,TN,43005059,100
14110,BioGraph*,CBA_J,366738,TN,43145196,100
14111,BioGraph*,CBA_J,13242,TN,43523460,100
14112,BioGraph*,CBA_J,230691,TN,43634125,100
14113,BioGraph*,CBA_J,230691,TN,43634125,100
14114,BioGraph*,CBA_J,121783,TN,44004127,100
14115,BioGraph*,CBA_J,144566,TN,44186790,100
14116,BioGraph*,CBA_J,80338,TN,45009744,100
14117,BioGraph*,CBA_J,80338,TN,45009744,100
14118,BioGraph*,CBA_J,80338,TN,45009744,100
14119,BioGraph*,CBA_J,43544,TN,45131897,100
14120,BioGraph*,CBA_J,221428,TN,45214625,100
14121,BioGraph*,CBA_J,52840,TN,45706227,100
14122,BioGraph*,CBA_J,52840,TN,45706227,100
14123,BioGraph*,CBA_J,84788,TN,45830072,100
14124,BioGraph*,CBA_J,70758,TN,45915066,100
14125,BioGraph*,CBA_J,62678,TN,45986024,100
14126,BioGraph*,CBA_J,102452,TN,46048892,100
14127,BioGraph*,CBA_J,75586,TN,46151488,100
14128,BioGraph*,CBA_J,75586,TN,46151488,100
14129,BioGraph*,CBA_J,1972,TN,46227274,100
14130,BioGraph*,CBA_J,22377,TN,46523063,100
14131,BioGraph*,CBA_J,105795,TN,46545653,100
14132,BioGraph*,CBA_J,105795,TN,46545653,100
14133,BioGraph*,CBA_J,105795,TN,46545653,100
14134,BioGraph*,CBA_J,147830,TN,46849912,100
14135,BioGraph*,CBA_J,155144,TN,47003063,100
14136,BioGraph*,CBA_J,13038,TN,47158920,100
14137,BioGraph*,CBA_J,43560,TN,47172145,100
14138,BioGraph*,CBA_J,105678,TN,47490549,100
14139,BioGraph*,CBA_J,105678,TN,47490549,100
14140,BioGraph*,CBA_J,105678,TN,47490549,100
14141,BioGraph*,CBA_J,192280,TN,47861867,100
14142,BioGraph*,CBA_J,50923,TN,48054706,100
14143,BioGraph*,CBA_J,50923,TN,48054706,100
14144,BioGraph*,CBA_J,1756463,TN,48106029,100
14145,BioGraph*,CBA_J,1438003,TN,50238222,100
14146,BioGraph*,CBA_J,1438003,TN,50238222,100
14147,BioGraph*,CBA_J,1438003,TN,50238222,100
14148,BioGraph*,CBA_J,1438003,TN,50238222,100
14149,BioGraph*,CBA_J,626936,TN,51676279,100
14150,BioGraph*,CBA_J,113216,TN,52725794,100
14151,BioGraph*,CBA_J,128518,TN,52839411,100
14152,BioGraph*,CBA_J,14238,TN,52971306,100
14153,BioGraph*,CBA_J,834172,TN,52990946,100
14154,BioGraph*,CBA_J,834172,TN,52990946,100
14155,BioGraph*,CBA_J,453280,TN,55001538,100
14156,BioGraph*,CBA_J,453280,TN,55001538,100
14157,BioGraph*,CBA_J,453280,TN,55001538,100
14158,BioGraph*,CBA_J,453280,TN,55001538,100
14159,BioGraph*,CBA_J,63278,TN,55455056,100
14160,BioGraph*,CBA_J,41219,TN,56215832,100
14161,BioGraph*,CBA_J,306111,TN,56353251,100
14162,BioGraph*,CBA_J,135450,TN,56970902,100
14163,BioGraph*,CBA_J,135450,TN,56970902,100
14164,BioGraph*,CBA_J,9148,TN,57126165,100
14165,BioGraph*,CBA_J,22783,TN,57135811,100
14166,BioGraph*,CBA_J,86380,TN,57159342,100
14167,BioGraph*,CBA_J,86380,TN,57159342,100
14168,BioGraph*,CBA_J,263566,TN,57250664,100
14169,BioGraph*,CBA_J,263566,TN,57250664,100
14170,BioGraph*,CBA_J,137674,TN,57602685,100
14171,BioGraph*,CBA_J,46874,TN,57740565,100
14172,BioGraph*,CBA_J,180082,TN,57832504,100
14173,BioGraph*,CBA_J,180082,TN,57832504,100
14174,BioGraph*,CBA_J,180082,TN,57832504,100
14175,BioGraph*,CBA_J,154802,TN,58014477,100
14176,BioGraph*,CBA_J,122216,TN,58196839,100
14177,BioGraph*,CBA_J,274235,TN,58691465,100
14178,BioGraph*,CBA_J,50700,TN,59480552,100
14179,BioGraph*,CBA_J,50700,TN,59480552,100
14180,BioGraph*,CBA_J,61745,TN,59531546,100
14181,BioGraph*,CBA_J,9929,TN,59593378,100
14182,BioGraph*,CBA_J,51646,TN,59610504,100
14183,BioGraph*,CBA_J,95776,TN,59665031,100
14184,BioGraph*,CBA_J,46738,TN,59767299,100
14185,BioGraph*,CBA_J,36554,TN,59820223,100
14186,BioGraph*,CBA_J,77250,TN,59874885,100
14187,BioGraph*,CBA_J,77250,TN,59874885,100
14188,BioGraph*,CBA_J,530,TN,59952237,100
14189,BioGraph*,CBA_J,24572,TN,59952984,100
14190,BioGraph*,CBA_J,18854,TN,59999846,100
14191,BioGraph*,CBA_J,13281,TN,60056824,100
14192,BioGraph*,CBA_J,38359,TN,60070317,100
14193,BioGraph*,CBA_J,59836,TN,60172146,100
14194,BioGraph*,CBA_J,49507,TN,60241450,100
14195,BioGraph*,CBA_J,59485,TN,60410584,100
14196,BioGraph*,CBA_J,59485,TN,60410584,100
14197,BioGraph*,CBA_J,9532,TN,60470163,100
14198,BioGraph*,CBA_J,12898,TN,60572946,100
14199,BioGraph*,CBA_J,41353,TN,60586059,100
14200,BioGraph*,CBA_J,13663,TN,60627593,100
14201,BioGraph*,CBA_J,1415,TN,60642338,100
14202,BioGraph*,CBA_J,20417,TN,60670325,100
14203,BioGraph*,CBA_J,827,TN,60690838,100
14204,BioGraph*,CBA_J,827,TN,60690838,100
14205,BioGraph*,CBA_J,11410,TN,60692233,100
14206,BioGraph*,CBA_J,39435,TN,60704776,100
14207,BioGraph*,CBA_J,57200,TN,60744337,100
14208,BioGraph*,CBA_J,57200,TN,60744337,100
14209,BioGraph*,CBA_J,27132,TN,60801683,100
14210,BioGraph*,CBA_J,8746,TN,60829507,100
14211,BioGraph*,CBA_J,14678,TN,60838313,100
14212,BioGraph*,CBA_J,72177,TN,60853125,100
14213,BioGraph*,CBA_J,14599,TN,60934033,100
14214,BioGraph*,CBA_J,5150,TN,61021508,100
14215,BioGraph*,CBA_J,36477,TN,61132293,100
14216,BioGraph*,CBA_J,36477,TN,61132293,100
14217,BioGraph*,CBA_J,239222,TN,61192344,100
14218,sniffles,BALB_CJ,4345875,TN,0,100
14219,sniffles,BALB_CJ,4345875,TN,0,100
14220,sniffles,BALB_CJ,4345875,TN,0,100
14221,sniffles,BALB_CJ,42332,TN,4346052,100
14222,sniffles,BALB_CJ,241739,TN,4388605,100
14223,sniffles,BALB_CJ,336684,TN,4630491,100
14224,sniffles,BALB_CJ,336684,TN,4630491,100
14225,sniffles,BALB_CJ,336684,TN,4630491,100
14226,sniffles,BALB_CJ,336684,TN,4630491,100
14227,sniffles,BALB_CJ,336684,TN,4630491,100
14228,sniffles,BALB_CJ,418806,TN,4967358,100
14229,sniffles,BALB_CJ,418806,TN,4967358,100
14230,sniffles,BALB_CJ,418806,TN,4967358,100
14231,sniffles,BALB_CJ,49567,TN,5386375,100
14232,sniffles,BALB_CJ,49567,TN,5386375,100
14233,sniffles,BALB_CJ,49567,TN,5386375,100
14234,sniffles,BALB_CJ,3420603,TN,6057659,100
14235,sniffles,BALB_CJ,3420603,TN,6057659,100
14236,sniffles,BALB_CJ,3420603,TN,6057659,100
14237,sniffles,BALB_CJ,3420603,TN,6057659,100
14238,sniffles,BALB_CJ,3420603,TN,6057659,100
14239,sniffles,BALB_CJ,3420603,TN,6057659,100
14240,sniffles,BALB_CJ,3420603,TN,6057659,100
14241,sniffles,BALB_CJ,626952,TN,9483346,100
14242,sniffles,BALB_CJ,626952,TN,9483346,100
14243,sniffles,BALB_CJ,626952,TN,9483346,100
14244,sniffles,BALB_CJ,626952,TN,9483346,100
14245,sniffles,BALB_CJ,626952,TN,9483346,100
14246,sniffles,BALB_CJ,47726,TN,10110571,100
14247,sniffles,BALB_CJ,7713,TN,10158492,100
14248,sniffles,BALB_CJ,13865,TN,10166388,100
14249,sniffles,BALB_CJ,387712,TN,10180445,100
14250,sniffles,BALB_CJ,387712,TN,10180445,100
14251,sniffles,BALB_CJ,387712,TN,10180445,100
14252,sniffles,BALB_CJ,1008384,TN,10568416,100
14253,sniffles,BALB_CJ,1008384,TN,10568416,100
14254,sniffles,BALB_CJ,15365,TN,11577674,100
14255,sniffles,BALB_CJ,318450,TN,11620095,100
14256,sniffles,BALB_CJ,318450,TN,11620095,100
14257,sniffles,BALB_CJ,3639,TN,11938745,100
14258,sniffles,BALB_CJ,42267,TN,11942592,100
14259,sniffles,BALB_CJ,829842,TN,11985095,100
14260,sniffles,BALB_CJ,829842,TN,11985095,100
14261,sniffles,BALB_CJ,829842,TN,11985095,100
14262,sniffles,BALB_CJ,829842,TN,11985095,100
14263,sniffles,BALB_CJ,829842,TN,11985095,100
14264,sniffles,BALB_CJ,829842,TN,11985095,100
14265,sniffles,BALB_CJ,829842,TN,11985095,100
14266,sniffles,BALB_CJ,829842,TN,11985095,100
14267,sniffles,BALB_CJ,829842,TN,11985095,100
14268,sniffles,BALB_CJ,6622,TN,12815129,100
14269,sniffles,BALB_CJ,3263823,TN,12823048,100
14270,sniffles,BALB_CJ,3263823,TN,12823048,100
14271,sniffles,BALB_CJ,3263823,TN,12823048,100
14272,sniffles,BALB_CJ,3263823,TN,12823048,100
14273,sniffles,BALB_CJ,3263823,TN,12823048,100
14274,sniffles,BALB_CJ,3263823,TN,12823048,100
14275,sniffles,BALB_CJ,1142390,TN,16086904,100
14276,sniffles,BALB_CJ,1142390,TN,16086904,100
14277,sniffles,BALB_CJ,49658,TN,17229348,100
14278,sniffles,BALB_CJ,23130,TN,17279040,100
14279,sniffles,BALB_CJ,891881,TN,17303231,100
14280,sniffles,BALB_CJ,891881,TN,17303231,100
14281,sniffles,BALB_CJ,891881,TN,17303231,100
14282,sniffles,BALB_CJ,891881,TN,17303231,100
14283,sniffles,BALB_CJ,722873,TN,18197280,100
14284,sniffles,BALB_CJ,722873,TN,18197280,100
14285,sniffles,BALB_CJ,722873,TN,18197280,100
14286,sniffles,BALB_CJ,722873,TN,18197280,100
14287,sniffles,BALB_CJ,722873,TN,18197280,100
14288,sniffles,BALB_CJ,722873,TN,18197280,100
14289,sniffles,BALB_CJ,722873,TN,18197280,100
14290,sniffles,BALB_CJ,722873,TN,18197280,100
14291,sniffles,BALB_CJ,722873,TN,18197280,100
14292,sniffles,BALB_CJ,722873,TN,18197280,100
14293,sniffles,BALB_CJ,523655,TN,18924303,100
14294,sniffles,BALB_CJ,523655,TN,18924303,100
14295,sniffles,BALB_CJ,523655,TN,18924303,100
14296,sniffles,BALB_CJ,168960,TN,19795044,100
14297,sniffles,BALB_CJ,168960,TN,19795044,100
14298,sniffles,BALB_CJ,175712,TN,19964117,100
14299,sniffles,BALB_CJ,143879,TN,20144372,100
14300,sniffles,BALB_CJ,544065,TN,20290139,100
14301,sniffles,BALB_CJ,544065,TN,20290139,100
14302,sniffles,BALB_CJ,544065,TN,20290139,100
14303,sniffles,BALB_CJ,544065,TN,20290139,100
14304,sniffles,BALB_CJ,544065,TN,20290139,100
14305,sniffles,BALB_CJ,544065,TN,20290139,100
14306,sniffles,BALB_CJ,214586,TN,20843732,100
14307,sniffles,BALB_CJ,214586,TN,20843732,100
14308,sniffles,BALB_CJ,228968,TN,21064642,100
14309,sniffles,BALB_CJ,228968,TN,21064642,100
14310,sniffles,BALB_CJ,228968,TN,21064642,100
14311,sniffles,BALB_CJ,154731,TN,21293826,100
14312,sniffles,BALB_CJ,154731,TN,21293826,100
14313,sniffles,BALB_CJ,154731,TN,21293826,100
14314,sniffles,BALB_CJ,24683,TN,21449705,100
14315,sniffles,BALB_CJ,407114,TN,21474494,100
14316,sniffles,BALB_CJ,407114,TN,21474494,100
14317,sniffles,BALB_CJ,407114,TN,21474494,100
14318,sniffles,BALB_CJ,407114,TN,21474494,100
14319,sniffles,BALB_CJ,407114,TN,21474494,100
14320,sniffles,BALB_CJ,94349,TN,21881839,100
14321,sniffles,BALB_CJ,94349,TN,21881839,100
14322,sniffles,BALB_CJ,94349,TN,21881839,100
14323,sniffles,BALB_CJ,18867,TN,21982402,100
14324,sniffles,BALB_CJ,157073,TN,22001405,100
14325,sniffles,BALB_CJ,157073,TN,22001405,100
14326,sniffles,BALB_CJ,157073,TN,22001405,100
14327,sniffles,BALB_CJ,177192,TN,22159246,100
14328,sniffles,BALB_CJ,177192,TN,22159246,100
14329,sniffles,BALB_CJ,177192,TN,22159246,100
14330,sniffles,BALB_CJ,21784,TN,22409688,100
14331,sniffles,BALB_CJ,212703,TN,22431542,100
14332,sniffles,BALB_CJ,212703,TN,22431542,100
14333,sniffles,BALB_CJ,70705,TN,22651680,100
14334,sniffles,BALB_CJ,69224,TN,22728237,100
14335,sniffles,BALB_CJ,261745,TN,22797608,100
14336,sniffles,BALB_CJ,202252,TN,23548418,100
14337,sniffles,BALB_CJ,202252,TN,23548418,100
14338,sniffles,BALB_CJ,190264,TN,23753994,100
14339,sniffles,BALB_CJ,190264,TN,23753994,100
14340,sniffles,BALB_CJ,82844,TN,23957515,100
14341,sniffles,BALB_CJ,82844,TN,23957515,100
14342,sniffles,BALB_CJ,9825,TN,24042251,100
14343,sniffles,BALB_CJ,9825,TN,24042251,100
14344,sniffles,BALB_CJ,64115,TN,24053279,100
14345,sniffles,BALB_CJ,29826,TN,24117583,100
14346,sniffles,BALB_CJ,113312,TN,24173769,100
14347,sniffles,BALB_CJ,113312,TN,24173769,100
14348,sniffles,BALB_CJ,113312,TN,24173769,100
14349,sniffles,BALB_CJ,113312,TN,24173769,100
14350,sniffles,BALB_CJ,113312,TN,24173769,100
14351,sniffles,BALB_CJ,113312,TN,24173769,100
14352,sniffles,BALB_CJ,8713,TN,24300017,100
14353,sniffles,BALB_CJ,83622,TN,24308925,100
14354,sniffles,BALB_CJ,110474,TN,24497984,100
14355,sniffles,BALB_CJ,110474,TN,24497984,100
14356,sniffles,BALB_CJ,4302,TN,24608694,100
14357,sniffles,BALB_CJ,117841,TN,24613441,100
14358,sniffles,BALB_CJ,117841,TN,24613441,100
14359,sniffles,BALB_CJ,111747,TN,24731314,100
14360,sniffles,BALB_CJ,111747,TN,24731314,100
14361,sniffles,BALB_CJ,111747,TN,24731314,100
14362,sniffles,BALB_CJ,111747,TN,24731314,100
14363,sniffles,BALB_CJ,24151,TN,24883806,100
14364,sniffles,BALB_CJ,94153,TN,24908494,100
14365,sniffles,BALB_CJ,94153,TN,24908494,100
14366,sniffles,BALB_CJ,169925,TN,25033596,100
14367,sniffles,BALB_CJ,169925,TN,25033596,100
14368,sniffles,BALB_CJ,6941,TN,25203703,100
14369,sniffles,BALB_CJ,1059060,TN,25210851,100
14370,sniffles,BALB_CJ,1059060,TN,25210851,100
14371,sniffles,BALB_CJ,1059060,TN,25210851,100
14372,sniffles,BALB_CJ,1059060,TN,25210851,100
14373,sniffles,BALB_CJ,5437707,TN,26270408,100
14374,sniffles,BALB_CJ,5437707,TN,26270408,100
14375,sniffles,BALB_CJ,5437707,TN,26270408,100
14376,sniffles,BALB_CJ,5437707,TN,26270408,100
14377,sniffles,BALB_CJ,5437707,TN,26270408,100
14378,sniffles,BALB_CJ,494878,TN,31708299,100
14379,sniffles,BALB_CJ,494878,TN,31708299,100
14380,sniffles,BALB_CJ,167266,TN,32209572,100
14381,sniffles,BALB_CJ,361397,TN,32377039,100
14382,sniffles,BALB_CJ,34024,TN,32738635,100
14383,sniffles,BALB_CJ,103837,TN,32772692,100
14384,sniffles,BALB_CJ,1284794,TN,32984948,100
14385,sniffles,BALB_CJ,1284794,TN,32984948,100
14386,sniffles,BALB_CJ,695771,TN,34380584,100
14387,sniffles,BALB_CJ,695771,TN,34380584,100
14388,sniffles,BALB_CJ,695771,TN,34380584,100
14389,sniffles,BALB_CJ,695771,TN,34380584,100
14390,sniffles,BALB_CJ,695771,TN,34380584,100
14391,sniffles,BALB_CJ,695771,TN,34380584,100
14392,sniffles,BALB_CJ,695771,TN,34380584,100
14393,sniffles,BALB_CJ,1389568,TN,35079812,100
14394,sniffles,BALB_CJ,333374,TN,36469573,100
14395,sniffles,BALB_CJ,671466,TN,36809706,100
14396,sniffles,BALB_CJ,671466,TN,36809706,100
14397,sniffles,BALB_CJ,105361,TN,37481342,100
14398,sniffles,BALB_CJ,7985,TN,37586874,100
14399,sniffles,BALB_CJ,22146,TN,37595290,100
14400,sniffles,BALB_CJ,188846,TN,37624486,100
14401,sniffles,BALB_CJ,188846,TN,37624486,100
14402,sniffles,BALB_CJ,184603,TN,37844450,100
14403,sniffles,BALB_CJ,184603,TN,37844450,100
14404,sniffles,BALB_CJ,184603,TN,37844450,100
14405,sniffles,BALB_CJ,184603,TN,37844450,100
14406,sniffles,BALB_CJ,48901,TN,38030065,100
14407,sniffles,BALB_CJ,294714,TN,38080308,100
14408,sniffles,BALB_CJ,294714,TN,38080308,100
14409,sniffles,BALB_CJ,42843,TN,38382083,100
14410,sniffles,BALB_CJ,527161,TN,38425087,100
14411,sniffles,BALB_CJ,527161,TN,38425087,100
14412,sniffles,BALB_CJ,527161,TN,38425087,100
14413,sniffles,BALB_CJ,527161,TN,38425087,100
14414,sniffles,BALB_CJ,527161,TN,38425087,100
14415,sniffles,BALB_CJ,190467,TN,38952334,100
14416,sniffles,BALB_CJ,190467,TN,38952334,100
14417,sniffles,BALB_CJ,190467,TN,38952334,100
14418,sniffles,BALB_CJ,190467,TN,38952334,100
14419,sniffles,BALB_CJ,269447,TN,39142996,100
14420,sniffles,BALB_CJ,269447,TN,39142996,100
14421,sniffles,BALB_CJ,269447,TN,39142996,100
14422,sniffles,BALB_CJ,269447,TN,39142996,100
14423,sniffles,BALB_CJ,269447,TN,39142996,100
14424,sniffles,BALB_CJ,269447,TN,39142996,100
14425,sniffles,BALB_CJ,53217,TN,39419823,100
14426,sniffles,BALB_CJ,628497,TN,39473081,100
14427,sniffles,BALB_CJ,628497,TN,39473081,100
14428,sniffles,BALB_CJ,628497,TN,39473081,100
14429,sniffles,BALB_CJ,628497,TN,39473081,100
14430,sniffles,BALB_CJ,628497,TN,39473081,100
14431,sniffles,BALB_CJ,628497,TN,39473081,100
14432,sniffles,BALB_CJ,628497,TN,39473081,100
14433,sniffles,BALB_CJ,628497,TN,39473081,100
14434,sniffles,BALB_CJ,628497,TN,39473081,100
14435,sniffles,BALB_CJ,628497,TN,39473081,100
14436,sniffles,BALB_CJ,628497,TN,39473081,100
14437,sniffles,BALB_CJ,628497,TN,39473081,100
14438,sniffles,BALB_CJ,628497,TN,39473081,100
14439,sniffles,BALB_CJ,628497,TN,39473081,100
14440,sniffles,BALB_CJ,628497,TN,39473081,100
14441,sniffles,BALB_CJ,820827,TN,40102200,100
14442,sniffles,BALB_CJ,820827,TN,40102200,100
14443,sniffles,BALB_CJ,820827,TN,40102200,100
14444,sniffles,BALB_CJ,820827,TN,40102200,100
14445,sniffles,BALB_CJ,820827,TN,40102200,100
14446,sniffles,BALB_CJ,820827,TN,40102200,100
14447,sniffles,BALB_CJ,820827,TN,40102200,100
14448,sniffles,BALB_CJ,820827,TN,40102200,100
14449,sniffles,BALB_CJ,820827,TN,40102200,100
14450,sniffles,BALB_CJ,6420,TN,40923241,100
14451,sniffles,BALB_CJ,47260,TN,40930120,100
14452,sniffles,BALB_CJ,276909,TN,41371040,100
14453,sniffles,BALB_CJ,276909,TN,41371040,100
14454,sniffles,BALB_CJ,276909,TN,41371040,100
14455,sniffles,BALB_CJ,173658,TN,41648150,100
14456,sniffles,BALB_CJ,173658,TN,41648150,100
