TP,FP,FN,TN,Sensitivity,PPV,Specificity,Fscore,Name
136,71,403,36,0.25,0.66,0.34,0.36,100t.matchclips.C3H_HeJ.chr19.8p.10_sorted
145,66,394,41,0.27,0.69,0.38,0.39,100t.matchclips.C3H_HeJ.chr19.8p.1_sorted
137,84,402,38,0.25,0.62,0.31,0.36,100t.matchclips.C3H_HeJ.chr19.8p.2_sorted
144,72,395,43,0.27,0.67,0.37,0.38,100t.matchclips.C3H_HeJ.chr19.8p.3_sorted
156,86,383,48,0.29,0.64,0.36,0.40,100t.matchclips.C3H_HeJ.chr19.8p.4_sorted
144,79,395,39,0.27,0.65,0.33,0.38,100t.matchclips.C3H_HeJ.chr19.8p.5_sorted
146,69,393,43,0.27,0.68,0.38,0.39,100t.matchclips.C3H_HeJ.chr19.8p.6_sorted
136,74,403,35,0.25,0.65,0.32,0.36,100t.matchclips.C3H_HeJ.chr19.8p.7_sorted
144,66,395,44,0.27,0.69,0.40,0.38,100t.matchclips.C3H_HeJ.chr19.8p.8_sorted
139,78,400,40,0.26,0.64,0.34,0.37,100t.matchclips.C3H_HeJ.chr19.8p.9_sorted
127,104,459,26,0.22,0.55,0.20,0.31,100t.matchclips.CBA_J.chr19.10p.10_sorted
131,110,455,32,0.22,0.54,0.23,0.32,100t.matchclips.CBA_J.chr19.10p.1_sorted
117,112,469,22,0.20,0.51,0.16,0.29,100t.matchclips.CBA_J.chr19.10p.2_sorted
126,87,460,24,0.22,0.59,0.22,0.32,100t.matchclips.CBA_J.chr19.10p.3_sorted
140,94,446,34,0.24,0.60,0.27,0.34,100t.matchclips.CBA_J.chr19.10p.4_sorted
124,93,462,27,0.21,0.57,0.23,0.31,100t.matchclips.CBA_J.chr19.10p.5_sorted
122,95,464,26,0.21,0.56,0.21,0.30,100t.matchclips.CBA_J.chr19.10p.6_sorted
131,100,455,32,0.22,0.57,0.24,0.32,100t.matchclips.CBA_J.chr19.10p.7_sorted
138,110,448,35,0.24,0.56,0.24,0.33,100t.matchclips.CBA_J.chr19.10p.8_sorted
126,104,460,22,0.22,0.55,0.17,0.31,100t.matchclips.CBA_J.chr19.10p.9_sorted
34,41,552,3,0.06,0.45,0.07,0.10,100t.matchclips.CBA_J.chr19.16p.10_sorted
34,39,552,5,0.06,0.47,0.11,0.10,100t.matchclips.CBA_J.chr19.16p.1_sorted
37,29,549,8,0.06,0.56,0.22,0.11,100t.matchclips.CBA_J.chr19.16p.2_sorted
35,42,551,4,0.06,0.45,0.09,0.11,100t.matchclips.CBA_J.chr19.16p.3_sorted
36,45,550,4,0.06,0.44,0.08,0.11,100t.matchclips.CBA_J.chr19.16p.4_sorted
37,34,549,2,0.06,0.52,0.06,0.11,100t.matchclips.CBA_J.chr19.16p.5_sorted
44,34,542,8,0.08,0.56,0.19,0.13,100t.matchclips.CBA_J.chr19.16p.6_sorted
33,36,553,5,0.06,0.48,0.12,0.10,100t.matchclips.CBA_J.chr19.16p.7_sorted
37,44,549,7,0.06,0.46,0.14,0.11,100t.matchclips.CBA_J.chr19.16p.8_sorted
31,36,555,3,0.05,0.46,0.08,0.09,100t.matchclips.CBA_J.chr19.16p.9_sorted
0,2,586,0,0.00,0.00,0.00,0.00,100t.matchclips.CBA_J.chr19.1p.2_sorted
0,2,586,0,0.00,0.00,0.00,0.00,100t.matchclips.CBA_J.chr19.1p.3_sorted
0,1,586,0,0.00,0.00,0.00,0.00,100t.matchclips.CBA_J.chr19.1p.4_sorted
0,2,586,0,0.00,0.00,0.00,0.00,100t.matchclips.CBA_J.chr19.1p.6_sorted
0,1,586,0,0.00,0.00,0.00,0.00,100t.matchclips.CBA_J.chr19.1p.9_sorted
4,5,582,0,0.01,0.44,0.00,0.01,100t.matchclips.CBA_J.chr19.2p.10_sorted
7,4,579,1,0.01,0.64,0.20,0.02,100t.matchclips.CBA_J.chr19.2p.1_sorted
6,3,580,0,0.01,0.67,0.00,0.02,100t.matchclips.CBA_J.chr19.2p.2_sorted
5,4,581,0,0.01,0.56,0.00,0.02,100t.matchclips.CBA_J.chr19.2p.3_sorted
10,6,576,0,0.02,0.62,0.00,0.03,100t.matchclips.CBA_J.chr19.2p.4_sorted
11,4,575,0,0.02,0.73,0.00,0.04,100t.matchclips.CBA_J.chr19.2p.5_sorted
5,4,581,0,0.01,0.56,0.00,0.02,100t.matchclips.CBA_J.chr19.2p.6_sorted
8,7,578,0,0.01,0.53,0.00,0.03,100t.matchclips.CBA_J.chr19.2p.7_sorted
8,3,578,1,0.01,0.73,0.25,0.03,100t.matchclips.CBA_J.chr19.2p.8_sorted
8,4,578,0,0.01,0.67,0.00,0.03,100t.matchclips.CBA_J.chr19.2p.9_sorted
7,27,579,0,0.01,0.21,0.00,0.02,100t.matchclips.CBA_J.chr19.32p.10_sorted
6,28,580,0,0.01,0.18,0.00,0.02,100t.matchclips.CBA_J.chr19.32p.1_sorted
5,23,581,0,0.01,0.18,0.00,0.02,100t.matchclips.CBA_J.chr19.32p.2_sorted
5,23,581,0,0.01,0.18,0.00,0.02,100t.matchclips.CBA_J.chr19.32p.3_sorted
5,29,581,0,0.01,0.15,0.00,0.02,100t.matchclips.CBA_J.chr19.32p.4_sorted
10,23,576,0,0.02,0.30,0.00,0.03,100t.matchclips.CBA_J.chr19.32p.5_sorted
3,26,583,0,0.01,0.10,0.00,0.01,100t.matchclips.CBA_J.chr19.32p.6_sorted
6,31,580,0,0.01,0.16,0.00,0.02,100t.matchclips.CBA_J.chr19.32p.7_sorted
2,23,584,0,0.00,0.08,0.00,0.01,100t.matchclips.CBA_J.chr19.32p.8_sorted
6,25,580,0,0.01,0.19,0.00,0.02,100t.matchclips.CBA_J.chr19.32p.9_sorted
51,22,535,8,0.09,0.70,0.27,0.15,100t.matchclips.CBA_J.chr19.4p.10_sorted
63,27,523,4,0.11,0.70,0.13,0.19,100t.matchclips.CBA_J.chr19.4p.1_sorted
46,28,540,7,0.08,0.62,0.20,0.14,100t.matchclips.CBA_J.chr19.4p.2_sorted
50,35,536,6,0.09,0.59,0.15,0.15,100t.matchclips.CBA_J.chr19.4p.3_sorted
42,21,544,7,0.07,0.67,0.25,0.13,100t.matchclips.CBA_J.chr19.4p.4_sorted
48,19,538,2,0.08,0.72,0.10,0.15,100t.matchclips.CBA_J.chr19.4p.5_sorted
54,21,532,6,0.09,0.72,0.22,0.16,100t.matchclips.CBA_J.chr19.4p.6_sorted
40,17,546,5,0.07,0.70,0.23,0.12,100t.matchclips.CBA_J.chr19.4p.7_sorted
41,22,545,4,0.07,0.65,0.15,0.13,100t.matchclips.CBA_J.chr19.4p.8_sorted
47,26,539,7,0.08,0.64,0.21,0.14,100t.matchclips.CBA_J.chr19.4p.9_sorted
136,105,450,32,0.23,0.56,0.23,0.33,100t.matchclips.CBA_J.chr19.8p.10_sorted
143,79,443,35,0.24,0.64,0.31,0.35,100t.matchclips.CBA_J.chr19.8p.1_sorted
147,87,439,44,0.25,0.63,0.34,0.36,100t.matchclips.CBA_J.chr19.8p.2_sorted
147,105,439,34,0.25,0.58,0.24,0.35,100t.matchclips.CBA_J.chr19.8p.3_sorted
145,85,441,37,0.25,0.63,0.30,0.36,100t.matchclips.CBA_J.chr19.8p.4_sorted
146,88,440,40,0.25,0.62,0.31,0.36,100t.matchclips.CBA_J.chr19.8p.5_sorted
146,87,440,36,0.25,0.63,0.29,0.36,100t.matchclips.CBA_J.chr19.8p.6_sorted
144,76,442,36,0.25,0.65,0.32,0.36,100t.matchclips.CBA_J.chr19.8p.7_sorted
142,101,444,36,0.24,0.58,0.26,0.34,100t.matchclips.CBA_J.chr19.8p.8_sorted
146,85,440,39,0.25,0.63,0.31,0.36,100t.matchclips.CBA_J.chr19.8p.9_sorted
0,1,609,0,0.00,0.00,0.00,0.00,100t.matchclips.DBA_2J.chr19.0.5p.7_sorted
0,1,609,0,0.00,0.00,0.00,0.00,100t.matchclips.DBA_2J.chr19.0.5p.9_sorted
141,99,468,23,0.23,0.59,0.19,0.33,100t.matchclips.DBA_2J.chr19.10p.10_sorted
129,100,480,27,0.21,0.56,0.21,0.31,100t.matchclips.DBA_2J.chr19.10p.1_sorted
147,96,462,40,0.24,0.60,0.29,0.35,100t.matchclips.DBA_2J.chr19.10p.2_sorted
139,116,470,40,0.23,0.55,0.26,0.32,100t.matchclips.DBA_2J.chr19.10p.3_sorted
149,105,460,35,0.24,0.59,0.25,0.35,100t.matchclips.DBA_2J.chr19.10p.4_sorted
139,93,470,31,0.23,0.60,0.25,0.33,100t.matchclips.DBA_2J.chr19.10p.5_sorted
136,104,473,27,0.22,0.57,0.21,0.32,100t.matchclips.DBA_2J.chr19.10p.6_sorted
123,98,486,19,0.20,0.56,0.16,0.30,100t.matchclips.DBA_2J.chr19.10p.7_sorted
136,111,473,35,0.22,0.55,0.24,0.32,100t.matchclips.DBA_2J.chr19.10p.8_sorted
143,100,466,35,0.23,0.59,0.26,0.34,100t.matchclips.DBA_2J.chr19.10p.9_sorted
35,48,574,3,0.06,0.42,0.06,0.10,100t.matchclips.DBA_2J.chr19.16p.10_sorted
32,41,577,4,0.05,0.44,0.09,0.09,100t.matchclips.DBA_2J.chr19.16p.1_sorted
40,38,569,6,0.07,0.51,0.14,0.12,100t.matchclips.DBA_2J.chr19.16p.2_sorted
38,48,571,1,0.06,0.44,0.02,0.11,100t.matchclips.DBA_2J.chr19.16p.3_sorted
38,48,571,5,0.06,0.44,0.09,0.11,100t.matchclips.DBA_2J.chr19.16p.4_sorted
37,51,572,2,0.06,0.42,0.04,0.11,100t.matchclips.DBA_2J.chr19.16p.5_sorted
36,33,573,6,0.06,0.52,0.15,0.11,100t.matchclips.DBA_2J.chr19.16p.6_sorted
34,38,575,7,0.06,0.47,0.16,0.10,100t.matchclips.DBA_2J.chr19.16p.7_sorted
38,40,571,6,0.06,0.49,0.13,0.11,100t.matchclips.DBA_2J.chr19.16p.8_sorted
37,42,572,4,0.06,0.47,0.09,0.11,100t.matchclips.DBA_2J.chr19.16p.9_sorted
2,1,607,0,0.00,0.67,0.00,0.01,100t.matchclips.DBA_2J.chr19.1p.10_sorted
0,3,609,0,0.00,0.00,0.00,0.00,100t.matchclips.DBA_2J.chr19.1p.2_sorted
0,2,609,0,0.00,0.00,0.00,0.00,100t.matchclips.DBA_2J.chr19.1p.3_sorted
0,1,609,0,0.00,0.00,0.00,0.00,100t.matchclips.DBA_2J.chr19.1p.4_sorted
0,1,609,0,0.00,0.00,0.00,0.00,100t.matchclips.DBA_2J.chr19.1p.5_sorted
1,1,608,0,0.00,0.50,0.00,0.00,100t.matchclips.DBA_2J.chr19.1p.6_sorted
0,1,609,0,0.00,0.00,0.00,0.00,100t.matchclips.DBA_2J.chr19.1p.9_sorted
5,3,604,0,0.01,0.62,0.00,0.02,100t.matchclips.DBA_2J.chr19.2p.10_sorted
8,1,601,0,0.01,0.89,0.00,0.03,100t.matchclips.DBA_2J.chr19.2p.1_sorted
2,1,607,0,0.00,0.67,0.00,0.01,100t.matchclips.DBA_2J.chr19.2p.2_sorted
3,3,606,0,0.00,0.50,0.00,0.01,100t.matchclips.DBA_2J.chr19.2p.3_sorted
3,2,606,0,0.00,0.60,0.00,0.01,100t.matchclips.DBA_2J.chr19.2p.4_sorted
7,5,602,0,0.01,0.58,0.00,0.02,100t.matchclips.DBA_2J.chr19.2p.5_sorted
5,5,604,0,0.01,0.50,0.00,0.02,100t.matchclips.DBA_2J.chr19.2p.6_sorted
5,6,604,0,0.01,0.45,0.00,0.02,100t.matchclips.DBA_2J.chr19.2p.7_sorted
5,3,604,0,0.01,0.62,0.00,0.02,100t.matchclips.DBA_2J.chr19.2p.8_sorted
6,2,603,0,0.01,0.75,0.00,0.02,100t.matchclips.DBA_2J.chr19.2p.9_sorted
6,29,603,0,0.01,0.17,0.00,0.02,100t.matchclips.DBA_2J.chr19.32p.10_sorted
9,26,600,1,0.01,0.26,0.04,0.03,100t.matchclips.DBA_2J.chr19.32p.1_sorted
3,31,606,1,0.00,0.09,0.03,0.01,100t.matchclips.DBA_2J.chr19.32p.2_sorted
4,24,605,0,0.01,0.14,0.00,0.01,100t.matchclips.DBA_2J.chr19.32p.3_sorted
6,24,603,0,0.01,0.20,0.00,0.02,100t.matchclips.DBA_2J.chr19.32p.4_sorted
4,30,605,0,0.01,0.12,0.00,0.01,100t.matchclips.DBA_2J.chr19.32p.5_sorted
5,22,604,1,0.01,0.19,0.04,0.02,100t.matchclips.DBA_2J.chr19.32p.6_sorted
5,30,604,0,0.01,0.14,0.00,0.02,100t.matchclips.DBA_2J.chr19.32p.7_sorted
7,28,602,1,0.01,0.20,0.03,0.02,100t.matchclips.DBA_2J.chr19.32p.8_sorted
4,29,605,0,0.01,0.12,0.00,0.01,100t.matchclips.DBA_2J.chr19.32p.9_sorted
45,24,564,4,0.07,0.65,0.14,0.13,100t.matchclips.DBA_2J.chr19.4p.10_sorted
49,30,560,8,0.08,0.62,0.21,0.14,100t.matchclips.DBA_2J.chr19.4p.1_sorted
46,15,563,4,0.08,0.75,0.21,0.14,100t.matchclips.DBA_2J.chr19.4p.2_sorted
47,28,562,6,0.08,0.63,0.18,0.14,100t.matchclips.DBA_2J.chr19.4p.3_sorted
41,23,568,4,0.07,0.64,0.15,0.12,100t.matchclips.DBA_2J.chr19.4p.4_sorted
50,28,559,3,0.08,0.64,0.10,0.15,100t.matchclips.DBA_2J.chr19.4p.5_sorted
58,20,551,9,0.10,0.74,0.31,0.17,100t.matchclips.DBA_2J.chr19.4p.6_sorted
43,32,566,5,0.07,0.57,0.14,0.13,100t.matchclips.DBA_2J.chr19.4p.7_sorted
46,17,563,5,0.08,0.73,0.23,0.14,100t.matchclips.DBA_2J.chr19.4p.8_sorted
53,26,556,4,0.09,0.67,0.13,0.15,100t.matchclips.DBA_2J.chr19.4p.9_sorted
143,101,466,31,0.23,0.59,0.23,0.34,100t.matchclips.DBA_2J.chr19.8p.10_sorted
161,111,448,46,0.26,0.59,0.29,0.37,100t.matchclips.DBA_2J.chr19.8p.1_sorted
149,101,460,39,0.24,0.60,0.28,0.35,100t.matchclips.DBA_2J.chr19.8p.2_sorted
166,101,443,48,0.27,0.62,0.32,0.38,100t.matchclips.DBA_2J.chr19.8p.3_sorted
149,87,460,42,0.24,0.63,0.33,0.35,100t.matchclips.DBA_2J.chr19.8p.4_sorted
148,108,461,37,0.24,0.58,0.26,0.34,100t.matchclips.DBA_2J.chr19.8p.5_sorted
153,97,456,41,0.25,0.61,0.30,0.36,100t.matchclips.DBA_2J.chr19.8p.6_sorted
160,102,449,44,0.26,0.61,0.30,0.37,100t.matchclips.DBA_2J.chr19.8p.7_sorted
155,100,454,40,0.25,0.61,0.29,0.36,100t.matchclips.DBA_2J.chr19.8p.8_sorted
149,106,460,40,0.24,0.58,0.27,0.34,100t.matchclips.DBA_2J.chr19.8p.9_sorted
119,76,364,33,0.25,0.61,0.30,0.35,100t.matchclips.LP_J.chr19.10p.10_sorted
108,77,375,21,0.22,0.58,0.21,0.32,100t.matchclips.LP_J.chr19.10p.1_sorted
108,72,375,25,0.22,0.60,0.26,0.33,100t.matchclips.LP_J.chr19.10p.2_sorted
118,91,365,31,0.24,0.56,0.25,0.34,100t.matchclips.LP_J.chr19.10p.3_sorted
113,87,370,30,0.23,0.56,0.26,0.33,100t.matchclips.LP_J.chr19.10p.4_sorted
119,72,364,35,0.25,0.62,0.33,0.35,100t.matchclips.LP_J.chr19.10p.5_sorted
108,78,375,25,0.22,0.58,0.24,0.32,100t.matchclips.LP_J.chr19.10p.6_sorted
113,82,370,28,0.23,0.58,0.25,0.33,100t.matchclips.LP_J.chr19.10p.7_sorted
94,82,389,12,0.19,0.53,0.13,0.29,100t.matchclips.LP_J.chr19.10p.8_sorted
116,78,367,23,0.24,0.60,0.23,0.34,100t.matchclips.LP_J.chr19.10p.9_sorted
27,36,456,2,0.06,0.43,0.05,0.10,100t.matchclips.LP_J.chr19.16p.10_sorted
31,35,452,3,0.06,0.47,0.08,0.11,100t.matchclips.LP_J.chr19.16p.1_sorted
24,36,459,1,0.05,0.40,0.03,0.09,100t.matchclips.LP_J.chr19.16p.2_sorted
25,31,458,3,0.05,0.45,0.09,0.09,100t.matchclips.LP_J.chr19.16p.3_sorted
26,43,457,2,0.05,0.38,0.04,0.09,100t.matchclips.LP_J.chr19.16p.4_sorted
28,49,455,3,0.06,0.36,0.06,0.10,100t.matchclips.LP_J.chr19.16p.5_sorted
26,34,457,2,0.05,0.43,0.06,0.10,100t.matchclips.LP_J.chr19.16p.6_sorted
22,40,461,0,0.05,0.35,0.00,0.08,100t.matchclips.LP_J.chr19.16p.7_sorted
21,44,462,3,0.04,0.32,0.06,0.08,100t.matchclips.LP_J.chr19.16p.8_sorted
30,38,453,3,0.06,0.44,0.07,0.11,100t.matchclips.LP_J.chr19.16p.9_sorted
0,2,483,0,0.00,0.00,0.00,0.00,100t.matchclips.LP_J.chr19.1p.1_sorted
0,1,483,0,0.00,0.00,0.00,0.00,100t.matchclips.LP_J.chr19.1p.2_sorted
3,2,480,0,0.01,0.60,0.00,0.01,100t.matchclips.LP_J.chr19.1p.4_sorted
0,3,483,0,0.00,0.00,0.00,0.00,100t.matchclips.LP_J.chr19.2p.10_sorted
4,3,479,0,0.01,0.57,0.00,0.02,100t.matchclips.LP_J.chr19.2p.1_sorted
2,1,481,0,0.00,0.67,0.00,0.01,100t.matchclips.LP_J.chr19.2p.2_sorted
2,1,481,0,0.00,0.67,0.00,0.01,100t.matchclips.LP_J.chr19.2p.3_sorted
4,1,479,0,0.01,0.80,0.00,0.02,100t.matchclips.LP_J.chr19.2p.4_sorted
3,1,480,0,0.01,0.75,0.00,0.01,100t.matchclips.LP_J.chr19.2p.5_sorted
0,6,483,0,0.00,0.00,0.00,0.00,100t.matchclips.LP_J.chr19.2p.6_sorted
4,4,479,0,0.01,0.50,0.00,0.02,100t.matchclips.LP_J.chr19.2p.7_sorted
0,1,483,0,0.00,0.00,0.00,0.00,100t.matchclips.LP_J.chr19.2p.8_sorted
5,4,478,0,0.01,0.56,0.00,0.02,100t.matchclips.LP_J.chr19.2p.9_sorted
2,24,481,0,0.00,0.08,0.00,0.01,100t.matchclips.LP_J.chr19.32p.10_sorted
2,22,481,0,0.00,0.08,0.00,0.01,100t.matchclips.LP_J.chr19.32p.1_sorted
2,21,481,0,0.00,0.09,0.00,0.01,100t.matchclips.LP_J.chr19.32p.2_sorted
1,25,482,0,0.00,0.04,0.00,0.00,100t.matchclips.LP_J.chr19.32p.3_sorted
1,25,482,0,0.00,0.04,0.00,0.00,100t.matchclips.LP_J.chr19.32p.4_sorted
3,24,480,1,0.01,0.11,0.04,0.01,100t.matchclips.LP_J.chr19.32p.5_sorted
3,24,480,0,0.01,0.11,0.00,0.01,100t.matchclips.LP_J.chr19.32p.6_sorted
2,30,481,0,0.00,0.06,0.00,0.01,100t.matchclips.LP_J.chr19.32p.7_sorted
4,34,479,0,0.01,0.11,0.00,0.02,100t.matchclips.LP_J.chr19.32p.8_sorted
1,28,482,1,0.00,0.03,0.03,0.00,100t.matchclips.LP_J.chr19.32p.9_sorted
33,15,450,3,0.07,0.69,0.17,0.12,100t.matchclips.LP_J.chr19.4p.10_sorted
31,21,452,3,0.06,0.60,0.12,0.12,100t.matchclips.LP_J.chr19.4p.1_sorted
26,15,457,1,0.05,0.63,0.06,0.10,100t.matchclips.LP_J.chr19.4p.2_sorted
31,15,452,1,0.06,0.67,0.06,0.12,100t.matchclips.LP_J.chr19.4p.3_sorted
29,10,454,0,0.06,0.74,0.00,0.11,100t.matchclips.LP_J.chr19.4p.4_sorted
26,12,457,0,0.05,0.68,0.00,0.10,100t.matchclips.LP_J.chr19.4p.5_sorted
21,10,462,0,0.04,0.68,0.00,0.08,100t.matchclips.LP_J.chr19.4p.6_sorted
27,9,456,0,0.06,0.75,0.00,0.10,100t.matchclips.LP_J.chr19.4p.7_sorted
30,18,453,1,0.06,0.62,0.05,0.11,100t.matchclips.LP_J.chr19.4p.8_sorted
18,14,465,0,0.04,0.56,0.00,0.07,100t.matchclips.LP_J.chr19.4p.9_sorted
126,57,357,35,0.26,0.69,0.38,0.38,100t.matchclips.LP_J.chr19.8p.10_sorted
127,82,356,30,0.26,0.61,0.27,0.37,100t.matchclips.LP_J.chr19.8p.1_sorted
134,69,349,34,0.28,0.66,0.33,0.39,100t.matchclips.LP_J.chr19.8p.2_sorted
127,72,356,30,0.26,0.64,0.29,0.37,100t.matchclips.LP_J.chr19.8p.3_sorted
137,84,346,32,0.28,0.62,0.28,0.39,100t.matchclips.LP_J.chr19.8p.4_sorted
135,69,348,35,0.28,0.66,0.34,0.39,100t.matchclips.LP_J.chr19.8p.5_sorted
137,80,346,34,0.28,0.63,0.30,0.39,100t.matchclips.LP_J.chr19.8p.6_sorted
123,68,360,24,0.25,0.64,0.26,0.36,100t.matchclips.LP_J.chr19.8p.7_sorted
126,74,357,25,0.26,0.63,0.25,0.37,100t.matchclips.LP_J.chr19.8p.8_sorted
116,51,367,24,0.24,0.69,0.32,0.36,100t.matchclips.LP_J.chr19.8p.9_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.0.5p.10_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.0.5p.6_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.0.5p.9_sorted
116,82,417,23,0.22,0.59,0.22,0.32,1000t.matchclips.A_J.chr19.10p.10_sorted
118,67,415,21,0.22,0.64,0.24,0.33,1000t.matchclips.A_J.chr19.10p.1_sorted
125,67,408,29,0.23,0.65,0.30,0.34,1000t.matchclips.A_J.chr19.10p.2_sorted
116,68,417,23,0.22,0.63,0.25,0.32,1000t.matchclips.A_J.chr19.10p.3_sorted
126,74,407,32,0.24,0.63,0.30,0.34,1000t.matchclips.A_J.chr19.10p.4_sorted
127,69,406,30,0.24,0.65,0.30,0.35,1000t.matchclips.A_J.chr19.10p.5_sorted
128,69,405,32,0.24,0.65,0.32,0.35,1000t.matchclips.A_J.chr19.10p.6_sorted
130,67,403,33,0.24,0.66,0.33,0.36,1000t.matchclips.A_J.chr19.10p.7_sorted
135,80,398,26,0.25,0.63,0.25,0.36,1000t.matchclips.A_J.chr19.10p.8_sorted
133,78,400,32,0.25,0.63,0.29,0.36,1000t.matchclips.A_J.chr19.10p.9_sorted
42,29,491,3,0.08,0.59,0.09,0.14,1000t.matchclips.A_J.chr19.16p.10_sorted
42,35,491,4,0.08,0.55,0.10,0.14,1000t.matchclips.A_J.chr19.16p.1_sorted
44,40,489,6,0.08,0.52,0.13,0.14,1000t.matchclips.A_J.chr19.16p.2_sorted
41,41,492,5,0.08,0.50,0.11,0.13,1000t.matchclips.A_J.chr19.16p.3_sorted
43,35,490,6,0.08,0.55,0.15,0.14,1000t.matchclips.A_J.chr19.16p.4_sorted
43,28,490,3,0.08,0.61,0.10,0.14,1000t.matchclips.A_J.chr19.16p.5_sorted
37,41,496,5,0.07,0.47,0.11,0.12,1000t.matchclips.A_J.chr19.16p.6_sorted
47,25,486,5,0.09,0.65,0.17,0.16,1000t.matchclips.A_J.chr19.16p.7_sorted
40,39,493,7,0.08,0.51,0.15,0.13,1000t.matchclips.A_J.chr19.16p.8_sorted
40,27,493,2,0.08,0.60,0.07,0.13,1000t.matchclips.A_J.chr19.16p.9_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.1p.1_sorted
2,1,531,0,0.00,0.67,0.00,0.01,1000t.matchclips.A_J.chr19.1p.2_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.1p.4_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.1p.5_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.1p.6_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.1p.7_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.1p.8_sorted
0,1,533,0,0.00,0.00,0.00,0.00,1000t.matchclips.A_J.chr19.1p.9_sorted
17,6,516,1,0.03,0.74,0.14,0.06,1000t.matchclips.A_J.chr19.2p.10_sorted
6,1,527,0,0.01,0.86,0.00,0.02,1000t.matchclips.A_J.chr19.2p.1_sorted
5,4,528,0,0.01,0.56,0.00,0.02,1000t.matchclips.A_J.chr19.2p.2_sorted
7,4,526,1,0.01,0.64,0.20,0.03,1000t.matchclips.A_J.chr19.2p.3_sorted
10,4,523,0,0.02,0.71,0.00,0.04,1000t.matchclips.A_J.chr19.2p.4_sorted
5,3,528,0,0.01,0.62,0.00,0.02,1000t.matchclips.A_J.chr19.2p.5_sorted
10,3,523,0,0.02,0.77,0.00,0.04,1000t.matchclips.A_J.chr19.2p.6_sorted
8,6,525,0,0.02,0.57,0.00,0.03,1000t.matchclips.A_J.chr19.2p.7_sorted
7,1,526,2,0.01,0.88,0.67,0.03,1000t.matchclips.A_J.chr19.2p.8_sorted
4,3,529,0,0.01,0.57,0.00,0.01,1000t.matchclips.A_J.chr19.2p.9_sorted
11,14,522,0,0.02,0.44,0.00,0.04,1000t.matchclips.A_J.chr19.32p.10_sorted
12,16,521,0,0.02,0.43,0.00,0.04,1000t.matchclips.A_J.chr19.32p.1_sorted
10,8,523,1,0.02,0.56,0.11,0.04,1000t.matchclips.A_J.chr19.32p.2_sorted
10,14,523,0,0.02,0.42,0.00,0.04,1000t.matchclips.A_J.chr19.32p.3_sorted
9,14,524,0,0.02,0.39,0.00,0.03,1000t.matchclips.A_J.chr19.32p.4_sorted
13,11,520,1,0.02,0.54,0.08,0.05,1000t.matchclips.A_J.chr19.32p.5_sorted
14,18,519,1,0.03,0.44,0.05,0.05,1000t.matchclips.A_J.chr19.32p.6_sorted
9,13,524,1,0.02,0.41,0.07,0.03,1000t.matchclips.A_J.chr19.32p.7_sorted
10,15,523,1,0.02,0.40,0.06,0.04,1000t.matchclips.A_J.chr19.32p.8_sorted
12,16,521,1,0.02,0.43,0.06,0.04,1000t.matchclips.A_J.chr19.32p.9_sorted
43,13,490,4,0.08,0.77,0.24,0.15,1000t.matchclips.A_J.chr19.4p.10_sorted
56,15,477,8,0.11,0.79,0.35,0.19,1000t.matchclips.A_J.chr19.4p.1_sorted
55,22,478,4,0.10,0.71,0.15,0.18,1000t.matchclips.A_J.chr19.4p.2_sorted
55,13,478,2,0.10,0.81,0.13,0.18,1000t.matchclips.A_J.chr19.4p.3_sorted
57,14,476,1,0.11,0.80,0.07,0.19,1000t.matchclips.A_J.chr19.4p.4_sorted
55,24,478,8,0.10,0.70,0.25,0.18,1000t.matchclips.A_J.chr19.4p.5_sorted
52,24,481,9,0.10,0.68,0.27,0.17,1000t.matchclips.A_J.chr19.4p.6_sorted
59,12,474,7,0.11,0.83,0.37,0.20,1000t.matchclips.A_J.chr19.4p.7_sorted
55,25,478,7,0.10,0.69,0.22,0.18,1000t.matchclips.A_J.chr19.4p.8_sorted
67,17,466,8,0.13,0.80,0.32,0.22,1000t.matchclips.A_J.chr19.4p.9_sorted
141,77,392,33,0.26,0.65,0.30,0.38,1000t.matchclips.A_J.chr19.8p.10_sorted
141,71,392,27,0.26,0.67,0.28,0.38,1000t.matchclips.A_J.chr19.8p.1_sorted
138,69,395,33,0.26,0.67,0.32,0.37,1000t.matchclips.A_J.chr19.8p.2_sorted
134,74,399,30,0.25,0.64,0.29,0.36,1000t.matchclips.A_J.chr19.8p.3_sorted
131,75,402,32,0.25,0.64,0.30,0.35,1000t.matchclips.A_J.chr19.8p.4_sorted
134,71,399,29,0.25,0.65,0.29,0.36,1000t.matchclips.A_J.chr19.8p.5_sorted
