,tool,strain,length,flag,position,threshold
22625,lumpexpress,A_J,597199,TN,52990945,100
22626,lumpexpress,A_J,293758,TN,53589061,100
22627,lumpexpress,A_J,974653,TN,53882978,100
22628,lumpexpress,A_J,40927,TN,55001537,100
22629,lumpexpress,A_J,412226,TN,55042598,100
22630,lumpexpress,A_J,412226,TN,55042598,100
22631,lumpexpress,A_J,412226,TN,55042598,100
22632,lumpexpress,A_J,3181,TN,55515607,100
22633,lumpexpress,A_J,1345997,TN,55519102,100
22634,lumpexpress,A_J,180089,TN,57832503,100
22635,lumpexpress,A_J,180089,TN,57832503,100
22636,lumpexpress,A_J,180089,TN,57832503,100
22637,lumpexpress,A_J,112615,TN,58014477,100
22638,lumpexpress,A_J,43354,TN,58275132,100
22639,lumpexpress,A_J,606579,TN,58360144,100
22640,lumpexpress,A_J,606579,TN,58360144,100
22641,lumpexpress,A_J,7981,TN,59213902,100
22642,lumpexpress,A_J,97504,TN,59224783,100
22643,lumpexpress,A_J,60488,TN,59470777,100
22644,lumpexpress,A_J,60488,TN,59470777,100
22645,lumpexpress,A_J,61762,TN,59531546,100
22646,lumpexpress,A_J,46752,TN,59767299,100
22647,lumpexpress,A_J,4846,TN,59820222,100
22648,lumpexpress,A_J,77260,TN,59874885,100
22649,lumpexpress,A_J,77260,TN,59874885,100
22650,lumpexpress,A_J,77260,TN,59874885,100
22651,lumpexpress,A_J,18869,TN,59999846,100
22652,lumpexpress,A_J,31246,TN,60024945,100
22653,lumpexpress,A_J,13296,TN,60056824,100
22654,lumpexpress,A_J,38385,TN,60070303,100
22655,lumpexpress,A_J,81132,TN,60383965,100
22656,lumpexpress,A_J,59015,TN,60465260,100
22657,lumpexpress,A_J,59015,TN,60465260,100
22658,lumpexpress,A_J,12924,TN,60572946,100
22659,lumpexpress,A_J,41369,TN,60586059,100
22660,lumpexpress,A_J,41369,TN,60586059,100
22661,lumpexpress,A_J,13640,TN,60627593,100
22662,lumpexpress,A_J,1426,TN,60642337,100
22663,lumpexpress,A_J,3063,TN,60654019,100
22664,lumpexpress,A_J,20431,TN,60670325,100
22665,lumpexpress,A_J,12810,TN,60690838,100
22666,lumpexpress,A_J,12810,TN,60690838,100
22667,lumpexpress,A_J,39445,TN,60704765,100
22668,lumpexpress,A_J,4914,TN,60829468,100
22669,lumpexpress,A_J,39282,TN,60838305,100
22670,lumpexpress,A_J,39282,TN,60838305,100
22671,lumpexpress,A_J,87423,TN,60934033,100
22672,lumpexpress,A_J,884,TN,61025770,100
22673,lumpexpress,A_J,22546,TN,61132293,100
22674,lumpexpress,A_J,28841,TN,61154876,100
22675,indelminer,A_J,78232,TN,9443059,100
22676,indelminer,A_J,78232,TN,9443059,100
22677,indelminer,A_J,78232,TN,9443059,100
22678,indelminer,A_J,5816,TN,10802453,100
22679,indelminer,A_J,3625,TN,11938746,100
22680,indelminer,A_J,8440,TN,12815129,100
22681,indelminer,A_J,12824,TN,15897749,100
22682,indelminer,A_J,8031,TN,19977382,100
22683,indelminer,A_J,7191,TN,20062255,100
22684,indelminer,A_J,79139,TN,20386057,100
22685,indelminer,A_J,5489,TN,21949002,100
22686,indelminer,A_J,6559,TN,24282805,100
22687,indelminer,A_J,23456375,TN,37975191,100
22688,indelminer,A_J,23456375,TN,37975191,100
22689,indelminer,A_J,23456375,TN,37975191,100
22690,indelminer,A_J,23456375,TN,37975191,100
22691,indelminer,A_J,23456375,TN,37975191,100
22692,indelminer,A_J,23456375,TN,37975191,100
22693,indelminer,A_J,23456375,TN,37975191,100
22694,indelminer,A_J,23456375,TN,37975191,100
22695,indelminer,A_J,23456375,TN,37975191,100
22696,indelminer,A_J,23456375,TN,37975191,100
22697,indelminer,A_J,23456375,TN,37975191,100
22698,indelminer,A_J,23456375,TN,37975191,100
22699,indelminer,A_J,23456375,TN,37975191,100
22700,indelminer,A_J,23456375,TN,37975191,100
22701,indelminer,A_J,23456375,TN,37975191,100
22702,indelminer,A_J,23456375,TN,37975191,100
22703,indelminer,A_J,23456375,TN,37975191,100
22704,indelminer,A_J,23456375,TN,37975191,100
22705,indelminer,A_J,23456375,TN,37975191,100
22706,indelminer,A_J,23456375,TN,37975191,100
22707,indelminer,A_J,23456375,TN,37975191,100
22708,indelminer,A_J,23456375,TN,37975191,100
22709,indelminer,A_J,23456375,TN,37975191,100
22710,indelminer,A_J,23456375,TN,37975191,100
22711,indelminer,A_J,23456375,TN,37975191,100
22712,indelminer,A_J,23456375,TN,37975191,100
22713,indelminer,A_J,23456375,TN,37975191,100
22714,indelminer,A_J,23456375,TN,37975191,100
22715,indelminer,A_J,23456375,TN,37975191,100
22716,indelminer,A_J,23456375,TN,37975191,100
22717,indelminer,A_J,23456375,TN,37975191,100
22718,indelminer,A_J,23456375,TN,37975191,100
22719,indelminer,A_J,23456375,TN,37975191,100
22720,indelminer,A_J,23456375,TN,37975191,100
22721,indelminer,A_J,23456375,TN,37975191,100
22722,indelminer,A_J,23456375,TN,37975191,100
22723,indelminer,A_J,23456375,TN,37975191,100
22724,indelminer,A_J,23456375,TN,37975191,100
22725,indelminer,A_J,23456375,TN,37975191,100
22726,indelminer,A_J,23456375,TN,37975191,100
22727,indelminer,A_J,23456375,TN,37975191,100
22728,indelminer,A_J,23456375,TN,37975191,100
22729,indelminer,A_J,23456375,TN,37975191,100
22730,indelminer,A_J,23456375,TN,37975191,100
22731,indelminer,A_J,23456375,TN,37975191,100
22732,indelminer,A_J,23456375,TN,37975191,100
22733,indelminer,A_J,23456375,TN,37975191,100
22734,indelminer,A_J,23456375,TN,37975191,100
22735,indelminer,A_J,23456375,TN,37975191,100
22736,indelminer,A_J,23456375,TN,37975191,100
22737,indelminer,A_J,23456375,TN,37975191,100
22738,indelminer,A_J,23456375,TN,37975191,100
22739,indelminer,A_J,23456375,TN,37975191,100
22740,indelminer,A_J,23456375,TN,37975191,100
22741,indelminer,A_J,23456375,TN,37975191,100
22742,indelminer,A_J,23456375,TN,37975191,100
22743,indelminer,A_J,23456375,TN,37975191,100
22744,indelminer,A_J,23456375,TN,37975191,100
22745,indelminer,A_J,23456375,TN,37975191,100
22746,indelminer,A_J,23456375,TN,37975191,100
22747,indelminer,A_J,23456375,TN,37975191,100
22748,indelminer,A_J,23456375,TN,37975191,100
22749,indelminer,A_J,23456375,TN,37975191,100
22750,indelminer,A_J,23456375,TN,37975191,100
22751,indelminer,A_J,23456375,TN,37975191,100
22752,indelminer,A_J,23456375,TN,37975191,100
22753,indelminer,A_J,23456375,TN,37975191,100
22754,indelminer,A_J,23456375,TN,37975191,100
22755,indelminer,A_J,23456375,TN,37975191,100
22756,indelminer,A_J,23456375,TN,37975191,100
22757,indelminer,A_J,23456375,TN,37975191,100
22758,indelminer,A_J,23456375,TN,37975191,100
22759,indelminer,A_J,23456375,TN,37975191,100
22760,indelminer,A_J,23456375,TN,37975191,100
22761,indelminer,A_J,23456375,TN,37975191,100
22762,indelminer,A_J,23456375,TN,37975191,100
22763,indelminer,A_J,23456375,TN,37975191,100
22764,indelminer,A_J,23456375,TN,37975191,100
22765,indelminer,A_J,23456375,TN,37975191,100
22766,indelminer,A_J,23456375,TN,37975191,100
22767,indelminer,A_J,23456375,TN,37975191,100
22768,indelminer,A_J,23456375,TN,37975191,100
22769,indelminer,A_J,23456375,TN,37975191,100
22770,indelminer,A_J,23456375,TN,37975191,100
22771,indelminer,A_J,23456375,TN,37975191,100
22772,indelminer,A_J,23456375,TN,37975191,100
22773,indelminer,A_J,23456375,TN,37975191,100
22774,indelminer,A_J,23456375,TN,37975191,100
22775,indelminer,A_J,23456375,TN,37975191,100
22776,indelminer,A_J,23456375,TN,37975191,100
22777,indelminer,A_J,23456375,TN,37975191,100
22778,indelminer,A_J,23456375,TN,37975191,100
22779,indelminer,A_J,23456375,TN,37975191,100
22780,indelminer,A_J,23456375,TN,37975191,100
22781,indelminer,A_J,23456375,TN,37975191,100
22782,indelminer,A_J,23456375,TN,37975191,100
22783,indelminer,A_J,23456375,TN,37975191,100
22784,indelminer,A_J,23456375,TN,37975191,100
22785,indelminer,A_J,23456375,TN,37975191,100
22786,indelminer,A_J,23456375,TN,37975191,100
22787,indelminer,A_J,23456375,TN,37975191,100
22788,indelminer,A_J,23456375,TN,37975191,100
22789,indelminer,A_J,23456375,TN,37975191,100
22790,indelminer,A_J,23456375,TN,37975191,100
22791,indelminer,A_J,23456375,TN,37975191,100
22792,indelminer,A_J,23456375,TN,37975191,100
22793,indelminer,A_J,23456375,TN,37975191,100
22794,indelminer,A_J,23456375,TN,37975191,100
22795,indelminer,A_J,23456375,TN,37975191,100
22796,indelminer,A_J,23456375,TN,37975191,100
22797,indelminer,A_J,23456375,TN,37975191,100
22798,indelminer,A_J,23456375,TN,37975191,100
22799,indelminer,A_J,23456375,TN,37975191,100
22800,indelminer,A_J,23456375,TN,37975191,100
22801,indelminer,A_J,23456375,TN,37975191,100
22802,indelminer,A_J,23456375,TN,37975191,100
22803,indelminer,A_J,23456375,TN,37975191,100
22804,indelminer,A_J,23456375,TN,37975191,100
22805,indelminer,A_J,23456375,TN,37975191,100
22806,indelminer,A_J,23456375,TN,37975191,100
22807,indelminer,A_J,23456375,TN,37975191,100
22808,indelminer,A_J,23456375,TN,37975191,100
22809,indelminer,A_J,23456375,TN,37975191,100
22810,indelminer,A_J,23456375,TN,37975191,100
22811,indelminer,A_J,23456375,TN,37975191,100
22812,indelminer,A_J,23456375,TN,37975191,100
22813,indelminer,A_J,23456375,TN,37975191,100
22814,indelminer,A_J,23456375,TN,37975191,100
22815,indelminer,A_J,23456375,TN,37975191,100
22816,indelminer,A_J,23456375,TN,37975191,100
22817,indelminer,A_J,23456375,TN,37975191,100
22818,indelminer,A_J,23456375,TN,37975191,100
22819,indelminer,A_J,23456375,TN,37975191,100
22820,indelminer,A_J,23456375,TN,37975191,100
22821,indelminer,A_J,23456375,TN,37975191,100
22822,indelminer,A_J,23456375,TN,37975191,100
22823,indelminer,A_J,23456375,TN,37975191,100
22824,indelminer,A_J,23456375,TN,37975191,100
22825,indelminer,A_J,23456375,TN,37975191,100
22826,indelminer,A_J,23456375,TN,37975191,100
22827,indelminer,A_J,23456375,TN,37975191,100
22828,indelminer,A_J,23456375,TN,37975191,100
22829,indelminer,A_J,23456375,TN,37975191,100
22830,indelminer,A_J,23456375,TN,37975191,100
22831,indelminer,A_J,23456375,TN,37975191,100
22832,indelminer,A_J,23456375,TN,37975191,100
22833,indelminer,A_J,23456375,TN,37975191,100
22834,indelminer,A_J,23456375,TN,37975191,100
22835,indelminer,A_J,23456375,TN,37975191,100
22836,indelminer,A_J,23456375,TN,37975191,100
22837,indelminer,A_J,23456375,TN,37975191,100
22838,indelminer,A_J,23456375,TN,37975191,100
22839,indelminer,A_J,23456375,TN,37975191,100
22840,indelminer,A_J,23456375,TN,37975191,100
22841,indelminer,A_J,23456375,TN,37975191,100
22842,indelminer,A_J,23456375,TN,37975191,100
22843,indelminer,A_J,23456375,TN,37975191,100
22844,indelminer,A_J,23456375,TN,37975191,100
22845,indelminer,A_J,23456375,TN,37975191,100
22846,indelminer,A_J,23456375,TN,37975191,100
22847,indelminer,A_J,23456375,TN,37975191,100
22848,indelminer,A_J,23456375,TN,37975191,100
22849,indelminer,A_J,23456375,TN,37975191,100
22850,indelminer,A_J,23456375,TN,37975191,100
22851,indelminer,A_J,23456375,TN,37975191,100
22852,indelminer,A_J,23456375,TN,37975191,100
22853,indelminer,A_J,23456375,TN,37975191,100
22854,indelminer,A_J,23456375,TN,37975191,100
22855,indelminer,A_J,23456375,TN,37975191,100
22856,indelminer,A_J,23456375,TN,37975191,100
22857,indelminer,A_J,23456375,TN,37975191,100
22858,indelminer,A_J,23456375,TN,37975191,100
22859,indelminer,A_J,23456375,TN,37975191,100
22860,indelminer,A_J,23456375,TN,37975191,100
22861,indelminer,A_J,23456375,TN,37975191,100
22862,indelminer,A_J,23456375,TN,37975191,100
22863,indelminer,A_J,23456375,TN,37975191,100
22864,indelminer,A_J,23456375,TN,37975191,100
22865,indelminer,A_J,23456375,TN,37975191,100
22866,indelminer,A_J,23456375,TN,37975191,100
22867,indelminer,A_J,23456375,TN,37975191,100
22868,indelminer,A_J,23456375,TN,37975191,100
22869,indelminer,A_J,23456375,TN,37975191,100
22870,indelminer,A_J,23456375,TN,37975191,100
22871,indelminer,A_J,23456375,TN,37975191,100
22872,indelminer,A_J,23456375,TN,37975191,100
22873,indelminer,A_J,23456375,TN,37975191,100
22874,indelminer,A_J,23456375,TN,37975191,100
22875,indelminer,A_J,23456375,TN,37975191,100
22876,indelminer,A_J,23456375,TN,37975191,100
22877,indelminer,A_J,23456375,TN,37975191,100
22878,indelminer,A_J,23456375,TN,37975191,100
22879,indelminer,A_J,23456375,TN,37975191,100
22880,indelminer,A_J,23456375,TN,37975191,100
22881,indelminer,A_J,23456375,TN,37975191,100
22882,indelminer,A_J,23456375,TN,37975191,100
22883,indelminer,A_J,23456375,TN,37975191,100
22884,indelminer,A_J,23456375,TN,37975191,100
22885,indelminer,A_J,23456375,TN,37975191,100
22886,indelminer,A_J,23456375,TN,37975191,100
22887,indelminer,A_J,23456375,TN,37975191,100
22888,indelminer,A_J,23456375,TN,37975191,100
22889,indelminer,A_J,23456375,TN,37975191,100
22890,indelminer,A_J,23456375,TN,37975191,100
22891,indelminer,A_J,23456375,TN,37975191,100
22892,indelminer,A_J,23456375,TN,37975191,100
22893,indelminer,A_J,23456375,TN,37975191,100
22894,indelminer,A_J,23456375,TN,37975191,100
22895,indelminer,A_J,23456375,TN,37975191,100
22896,indelminer,A_J,23456375,TN,37975191,100
22897,indelminer,A_J,23456375,TN,37975191,100
22898,indelminer,A_J,23456375,TN,37975191,100
22899,indelminer,A_J,23456375,TN,37975191,100
22900,indelminer,A_J,23456375,TN,37975191,100
22901,indelminer,A_J,23456375,TN,37975191,100
22902,indelminer,A_J,23456375,TN,37975191,100
22903,indelminer,A_J,23456375,TN,37975191,100
22904,indelminer,A_J,23456375,TN,37975191,100
22905,indelminer,A_J,23456375,TN,37975191,100
22906,indelminer,A_J,23456375,TN,37975191,100
22907,indelminer,A_J,23456375,TN,37975191,100
22908,indelminer,A_J,23456375,TN,37975191,100
22909,indelminer,A_J,23456375,TN,37975191,100
22910,indelminer,A_J,23456375,TN,37975191,100
22911,indelminer,A_J,23456375,TN,37975191,100
22912,indelminer,A_J,23456375,TN,37975191,100
22913,indelminer,A_J,23456375,TN,37975191,100
22914,indelminer,A_J,23456375,TN,37975191,100
22915,indelminer,A_J,23456375,TN,37975191,100
22916,indelminer,A_J,23456375,TN,37975191,100
22917,indelminer,A_J,23456375,TN,37975191,100
22918,indelminer,A_J,23456375,TN,37975191,100
22919,indelminer,A_J,23456375,TN,37975191,100
22920,indelminer,A_J,23456375,TN,37975191,100
22921,indelminer,A_J,23456375,TN,37975191,100
22922,indelminer,A_J,23456375,TN,37975191,100
22923,indelminer,A_J,23456375,TN,37975191,100
22924,indelminer,A_J,23456375,TN,37975191,100
22925,indelminer,A_J,23456375,TN,37975191,100
22926,indelminer,A_J,23456375,TN,37975191,100
22927,indelminer,A_J,23456375,TN,37975191,100
22928,indelminer,A_J,23456375,TN,37975191,100
22929,indelminer,A_J,23456375,TN,37975191,100
22930,indelminer,A_J,23456375,TN,37975191,100
22931,indelminer,A_J,23456375,TN,37975191,100
22932,indelminer,A_J,23456375,TN,37975191,100
22933,indelminer,A_J,23456375,TN,37975191,100
22934,indelminer,A_J,23456375,TN,37975191,100
22935,indelminer,A_J,23456375,TN,37975191,100
22936,indelminer,A_J,23456375,TN,37975191,100
22937,indelminer,A_J,23456375,TN,37975191,100
22938,indelminer,A_J,23456375,TN,37975191,100
22939,indelminer,A_J,23456375,TN,37975191,100
22940,indelminer,A_J,23456375,TN,37975191,100
22941,indelminer,A_J,23456375,TN,37975191,100
22942,indelminer,A_J,23456375,TN,37975191,100
22943,indelminer,A_J,23456375,TN,37975191,100
22944,indelminer,A_J,23456375,TN,37975191,100
22945,indelminer,A_J,23456375,TN,37975191,100
22946,indelminer,A_J,23456375,TN,37975191,100
22947,indelminer,A_J,23456375,TN,37975191,100
22948,indelminer,A_J,23456375,TN,37975191,100
22949,indelminer,A_J,23456375,TN,37975191,100
22950,indelminer,A_J,23456375,TN,37975191,100
22951,indelminer,A_J,23456375,TN,37975191,100
22952,indelminer,A_J,23456375,TN,37975191,100
22953,indelminer,A_J,23456375,TN,37975191,100
22954,indelminer,A_J,23456375,TN,37975191,100
22955,indelminer,A_J,23456375,TN,37975191,100
22956,indelminer,A_J,23456375,TN,37975191,100
22957,indelminer,A_J,23456375,TN,37975191,100
22958,indelminer,A_J,23456375,TN,37975191,100
22959,indelminer,A_J,23456375,TN,37975191,100
22960,indelminer,A_J,23456375,TN,37975191,100
22961,indelminer,A_J,23456375,TN,37975191,100
22962,indelminer,A_J,23456375,TN,37975191,100
22963,indelminer,A_J,23456375,TN,37975191,100
22964,indelminer,A_J,23456375,TN,37975191,100
22965,indelminer,A_J,23456375,TN,37975191,100
22966,indelminer,A_J,23456375,TN,37975191,100
22967,indelminer,A_J,23456375,TN,37975191,100
22968,indelminer,A_J,23456375,TN,37975191,100
22969,indelminer,A_J,23456375,TN,37975191,100
22970,indelminer,A_J,23456375,TN,37975191,100
22971,indelminer,A_J,23456375,TN,37975191,100
22972,indelminer,A_J,23456375,TN,37975191,100
22973,indelminer,A_J,23456375,TN,37975191,100
22974,indelminer,A_J,23456375,TN,37975191,100
22975,indelminer,A_J,23456375,TN,37975191,100
22976,indelminer,A_J,23456375,TN,37975191,100
22977,indelminer,A_J,23456375,TN,37975191,100
22978,indelminer,A_J,23456375,TN,37975191,100
22979,indelminer,A_J,23456375,TN,37975191,100
22980,indelminer,A_J,23456375,TN,37975191,100
22981,indelminer,A_J,23456375,TN,37975191,100
22982,indelminer,A_J,23456375,TN,37975191,100
22983,indelminer,A_J,23456375,TN,37975191,100
22984,gridss,A_J,237539,TN,9178811,100
22985,gridss,A_J,12961,TN,9454700,100
22986,gridss,A_J,18758,TN,9483353,100
22987,gridss,A_J,3946,TN,10106352,100
22988,gridss,A_J,13851,TN,10166389,100
22989,gridss,A_J,1657,TN,10671180,100
22990,gridss,A_J,5168,TN,10802468,100
22991,gridss,A_J,172786,TN,10977815,100
22992,gridss,A_J,7455,TN,11152211,100
22993,gridss,A_J,3638,TN,11938746,100
22994,gridss,A_J,6607,TN,12815129,100
22995,gridss,A_J,46551,TN,15859602,100
22996,gridss,A_J,40851,TN,17020487,100
22997,gridss,A_J,574,TN,17245625,100
22998,gridss,A_J,91848,TN,19322690,100
22999,gridss,A_J,63990,TN,20383146,100
23000,gridss,A_J,11119,TN,20755399,100
23001,gridss,A_J,30355,TN,20774715,100
23002,gridss,A_J,7074,TN,21500545,100
23003,gridss,A_J,991,TN,21949344,100
23004,gridss,A_J,3065,TN,22155410,100
23005,gridss,A_J,28640,TN,22431542,100
23006,gridss,A_J,3430,TN,24283645,100
23007,gridss,A_J,8679,TN,24287492,100
23008,gridss,A_J,16781,TN,24908494,100
23009,gridss,A_J,6925,TN,25203704,100
23010,gridss,A_J,80672,TN,25830329,100
23011,gridss,A_J,20792,TN,25911191,100
23012,gridss,A_J,5783,TN,32079701,100
23013,gridss,A_J,19623,TN,34380584,100
23014,gridss,A_J,75863,TN,34930853,100
23015,gridss,A_J,464,TN,38021290,100
23016,gridss,A_J,42825,TN,38382084,100
23017,gridss,A_J,17567,TN,38996623,100
23018,gridss,A_J,2636,TN,39143009,100
23019,gridss,A_J,4173,TN,39388326,100
23020,gridss,A_J,13863,TN,39398579,100
23021,gridss,A_J,900,TN,39516782,100
23022,gridss,A_J,62115,TN,39537802,100
23023,gridss,A_J,71035,TN,39607101,100
23024,gridss,A_J,125600,TN,39688673,100
23025,gridss,A_J,2168,TN,40018325,100
23026,gridss,A_J,5298,TN,40096264,100
23027,gridss,A_J,2089,TN,40205742,100
23028,gridss,A_J,6420,TN,40923241,100
23029,gridss,A_J,52296,TN,41472969,100
23030,gridss,A_J,52296,TN,41472969,100
23031,gridss,A_J,18885,TN,41763848,100
23032,gridss,A_J,38860,TN,41782948,100
23033,gridss,A_J,2001,TN,42112527,100
23034,gridss,A_J,6359,TN,42558887,100
23035,gridss,A_J,6359,TN,42558887,100
23036,gridss,A_J,1544,TN,45191908,100
23037,gridss,A_J,11074,TN,45706228,100
23038,gridss,A_J,8761,TN,46218313,100
23039,gridss,A_J,1971,TN,46227275,100
23040,gridss,A_J,2220,TN,46534454,100
23041,gridss,A_J,1731,TN,46536883,100
23042,gridss,A_J,1619,TN,47156587,100
23043,gridss,A_J,4251,TN,47158953,100
23044,gridss,A_J,1470,TN,48433976,100
23045,gridss,A_J,12126,TN,48504593,100
23046,gridss,A_J,17245,TN,50533839,100
23047,gridss,A_J,21418,TN,50835083,100
23048,gridss,A_J,412219,TN,55042599,100
23049,gridss,A_J,412219,TN,55042599,100
23050,gridss,A_J,412219,TN,55042599,100
23051,gridss,A_J,2969,TN,55515449,100
23052,gridss,A_J,33123,TN,57741235,100
23053,gridss,A_J,51760,TN,57832511,100
23054,gridss,A_J,43144,TN,58275127,100
23055,gridss,A_J,13513,TN,60466732,100
23056,gridss,A_J,12877,TN,60572961,100
23057,gridss,A_J,29683,TN,60597729,100
23058,gridss,A_J,13638,TN,60627594,100
23059,gridss,A_J,1406,TN,60642339,100
23060,gridss,A_J,2836,TN,60650242,100
23061,gridss,A_J,443,TN,60690299,100
23062,gridss,A_J,11868,TN,60690839,100
23063,gridss,A_J,11749,TN,60801711,100
23064,gridss,A_J,3614,TN,60829424,100
23065,gridss,A_J,2232,TN,60852449,100
23066,gridss,A_J,2232,TN,60852449,100
23067,gridss,A_J,867,TN,61025787,100
23068,gasv,A_J,248917,TN,9171300,100
23069,gasv,A_J,6426,TN,12815226,100
23070,gasv,A_J,952,TN,15908188,100
23071,gasv,A_J,367,TN,17245737,100
23072,gasv,A_J,21938,TN,17303325,100
23073,gasv,A_J,720,TN,39516879,100
23074,gasv,A_J,17529,TN,40208284,100
23075,gasv,A_J,11740,TN,40923334,100
23076,gasv,A_J,2944,TN,44267092,100
23077,gasv,A_J,1231,TN,60642437,100
23078,gasv,A_J,9128,TN,60844003,100
23079,gasv,A_J,9128,TN,60844003,100
23080,delly,A_J,35497,TN,4310377,100
23081,delly,A_J,71397,TN,4895778,100
23082,delly,A_J,71397,TN,4895778,100
23083,delly,A_J,13084,TN,5386387,100
23084,delly,A_J,6694,TN,5399669,100
23085,delly,A_J,29113,TN,5406829,100
23086,delly,A_J,7080,TN,8957381,100
23087,delly,A_J,187744,TN,8964520,100
23088,delly,A_J,253205,TN,9178962,100
23089,delly,A_J,23563,TN,9454700,100
23090,delly,A_J,18774,TN,9483347,100
23091,delly,A_J,544308,TN,9561850,100
23092,delly,A_J,544308,TN,9561850,100
23093,delly,A_J,3932,TN,10106368,100
23094,delly,A_J,47727,TN,10110570,100
23095,delly,A_J,7697,TN,10158507,100
23096,delly,A_J,13850,TN,10166403,100
23097,delly,A_J,147459,TN,10180458,100
23098,delly,A_J,58307,TN,10509849,100
23099,delly,A_J,5176,TN,10802468,100
23100,delly,A_J,146447,TN,10808053,100
23101,delly,A_J,7455,TN,11152211,100
23102,delly,A_J,57159,TN,11159887,100
23103,delly,A_J,32053,TN,11906491,100
23104,delly,A_J,3623,TN,11938761,100
23105,delly,A_J,42253,TN,11942605,100
23106,delly,A_J,6606,TN,12815144,100
23107,delly,A_J,177964,TN,12823063,100
23108,delly,A_J,59545,TN,15846595,100
23109,delly,A_J,59545,TN,15846595,100
23110,delly,A_J,451957,TN,16400974,100
23111,delly,A_J,164699,TN,16853147,100
23112,delly,A_J,40863,TN,17020494,100
23113,delly,A_J,82879,TN,17061537,100
23114,delly,A_J,576,TN,17245626,100
23115,delly,A_J,11162,TN,18852453,100
23116,delly,A_J,35299,TN,18863730,100
23117,delly,A_J,91792,TN,19322746,100
23118,delly,A_J,182174,TN,20423434,100
23119,delly,A_J,11123,TN,20755395,100
23120,delly,A_J,33595,TN,20774710,100
23121,delly,A_J,33595,TN,20774710,100
23122,delly,A_J,15585,TN,21492036,100
23123,delly,A_J,24884,TN,21507659,100
23124,delly,A_J,68483,TN,21881852,100
23125,delly,A_J,68483,TN,21881852,100
23126,delly,A_J,18853,TN,21982416,100
23127,delly,A_J,117214,TN,22001406,100
23128,delly,A_J,39645,TN,22118832,100
23129,delly,A_J,17991,TN,22159262,100
23130,delly,A_J,75347,TN,22178637,100
23131,delly,A_J,29644,TN,22430538,100
23132,delly,A_J,168400,TN,22460434,100
23133,delly,A_J,168400,TN,22460434,100
23134,delly,A_J,70698,TN,22651693,100
23135,delly,A_J,28448,TN,23957515,100
23136,delly,A_J,3437,TN,24283645,100
23137,delly,A_J,8731,TN,24287498,100
23138,delly,A_J,8699,TN,24300031,100
23139,delly,A_J,55046,TN,24392610,100
23140,delly,A_J,2725,TN,24449267,100
23141,delly,A_J,31077,TN,24876880,100
23142,delly,A_J,124632,TN,24908498,100
23143,delly,A_J,6925,TN,25203718,100
23144,delly,A_J,2437,TN,25262393,100
23145,delly,A_J,157975,TN,25670091,100
23146,delly,A_J,64500,TN,25830329,100
23147,delly,A_J,27430,TN,25904553,100
23148,delly,A_J,73471,TN,26270425,100
23149,delly,A_J,48455,TN,26344061,100
23150,delly,A_J,18946,TN,27703168,100
23151,delly,A_J,29215,TN,27722163,100
23152,delly,A_J,51947,TN,28156148,100
23153,delly,A_J,32649,TN,28542486,100
23154,delly,A_J,109446,TN,28575804,100
23155,delly,A_J,4590,TN,32080902,100
23156,delly,A_J,103834,TN,32772695,100
23157,delly,A_J,41692,TN,34380584,100
23158,delly,A_J,94987,TN,34925815,100
23159,delly,A_J,12158,TN,35079818,100
23160,delly,A_J,17911,TN,35092499,100
23161,delly,A_J,105348,TN,37481354,100
23162,delly,A_J,22101,TN,37595335,100
23163,delly,A_J,44684,TN,37799196,100
23164,delly,A_J,44684,TN,37799196,100
23165,delly,A_J,17849,TN,38002722,100
23166,delly,A_J,534,TN,38021224,100
23167,delly,A_J,7108,TN,38021993,100
23168,delly,A_J,42841,TN,38382084,100
23169,delly,A_J,221599,TN,38428813,100
23170,delly,A_J,99683,TN,38852575,100
23171,delly,A_J,35991,TN,38952334,100
23172,delly,A_J,7964,TN,38988542,100
23173,delly,A_J,17567,TN,38996623,100
23174,delly,A_J,116941,TN,39014517,100
23175,delly,A_J,7384,TN,39135416,100
23176,delly,A_J,2651,TN,39143009,100
23177,delly,A_J,4109,TN,39388326,100
23178,delly,A_J,13768,TN,39398674,100
23179,delly,A_J,747,TN,39419838,100
23180,delly,A_J,906,TN,39516788,100
23181,delly,A_J,7129,TN,39684454,100
23182,delly,A_J,28589,TN,39695319,100
23183,delly,A_J,223153,TN,39724037,100
23184,delly,A_J,1982,TN,40018429,100
23185,delly,A_J,5221,TN,40096356,100
23186,delly,A_J,610,TN,40208195,100
23187,delly,A_J,60023,TN,40561755,100
23188,delly,A_J,6406,TN,40923255,100
23189,delly,A_J,22667,TN,41371053,100
23190,delly,A_J,73140,TN,41394976,100
23191,delly,A_J,52296,TN,41472969,100
23192,delly,A_J,52296,TN,41472969,100
23193,delly,A_J,120960,TN,41526989,100
23194,delly,A_J,62700,TN,41720033,100
23195,delly,A_J,62700,TN,41720033,100
23196,delly,A_J,38863,TN,41782948,100
23197,delly,A_J,106792,TN,41829644,100
23198,delly,A_J,25129,TN,42059744,100
23199,delly,A_J,3431,TN,42094328,100
23200,delly,A_J,11029,TN,42103499,100
23201,delly,A_J,11029,TN,42103499,100
23202,delly,A_J,94189,TN,42251786,100
23203,delly,A_J,49064,TN,42558887,100
23204,delly,A_J,49064,TN,42558887,100
23205,delly,A_J,58587,TN,42939830,100
